csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96
1652,3917,3595,1788,27.5,142.24,45.1,47.2,2.2,3770,1710,1300,95,5,105,170,0,5,25,3280,1830,1450,2.7,1.7,1100,900,205,0.28,43300,37000,3795,410,1255,2125,5,3795,1285,2460,45,5,3765,165,3795,3590,65,3770,55,3710,3770,70,3700,3770,0,2655,0,0,0,0,0,15,1080,3150,775,890,1490,62.1,57.6,7.2,3735,3300,105,320,41840,34960,39400,33560,75500,63500,105,1545,565,475,240,150,110,1130,250000,281500
1653,2187,2103,1177,14.7,148.36,47.9,53.6,2.1,2185,1025,950,15,0,5,25,0,0,30,1880,1155,730,2.7,1.8,640,570,75,0.29,37600,32400,2190,505,420,1260,0,2190,1165,980,35,0,2180,135,2190,2020,90,2185,60,2125,2185,30,2155,2185,0,1505,0,0,0,0,0,0,675,1860,475,490,890,58.9,55.6,5.5,2165,1995,45,130,39560,34040,37360,32040,70600,60800,115,855,270,280,125,60,115,800,200000,246400
1655,2556,2444,1273,924.2,2.77,47,49.6,2,2440,1200,725,60,5,160,250,0,0,0,2185,1030,1150,2.7,1.7,660,505,160,0.28,31200,28400,2485,475,595,1410,5,2485,1025,1410,35,5,2440,115,2485,2320,60,2440,110,2335,2440,25,2420,2445,0,1835,0,0,0,0,0,10,595,2055,680,540,840,50.9,46,9.6,2415,2130,135,150,35120,31280,33120,29160,58100,51700,90,825,310,270,90,105,50,660,184000,198400
1661,1332,1264,538,25,53.28,39,38.8,2.6,1330,505,430,15,5,10,25,0,10,0,1045,685,355,3,1.8,390,340,45,0.29,40000,35000,1330,25,735,575,0,1330,85,1235,15,0,1335,55,1330,1290,15,1330,45,1290,1330,30,1300,1330,0,905,0,0,0,0,0,0,420,1075,240,275,555,69.8,65.1,6,1290,1205,10,80,57500,47200,53500,42900,118800,97600,25,575,125,160,155,80,60,360,348000,382000
1662,5664,5461,2469,89.8,63.06,41,41.2,2.4,5650,2410,1380,110,70,150,560,40,30,65,4595,2830,1765,2.8,1.8,1675,1410,265,0.28,43400,37100,5660,55,2990,2605,10,5660,265,5315,70,15,5645,275,5660,5440,85,5655,90,5565,5655,100,5550,5655,0,3960,0,0,35,0,0,0,1655,4600,925,1070,2605,66.5,64.3,3.3,5580,5100,120,360,48640,40760,46920,38840,90900,76300,115,2470,710,815,555,250,145,1560,332000,344000
1668,2489,2097,1069,134.7,18.48,40.1,40.4,2.5,2470,995,920,10,5,20,40,0,0,5,2000,1330,670,2.9,1.8,740,665,75,0.28,52000,42800,2465,65,1160,1245,0,2465,235,2210,25,0,2465,105,2465,2360,45,2465,90,2380,2465,50,2420,2465,0,1790,0,0,0,0,0,10,655,1995,405,435,1150,66.9,64.2,4.1,2415,2215,25,170,50880,40840,50080,41080,99400,80000,75,1140,175,460,285,135,80,885,376000,390000
1669,754,759,352,12.5,60.1,41.9,43.6,2.3,755,325,295,0,0,5,20,0,0,0,595,375,225,2.9,1.9,210,190,20,0.3,37000,32000,755,25,365,360,0,755,90,655,10,0,720,40,755,710,10,725,15,710,725,10,715,730,0,550,0,0,0,0,0,0,175,550,90,170,300,62.7,59.1,5.8,710,680,0,25,37600,32600,37600,32400,64000,55200,30,255,95,80,55,15,10,250,240000,324000
1670,2372,2224,1030,33.9,69.88,39.3,38.4,2.4,2365,1005,665,105,0,60,160,0,5,0,1890,1210,685,2.8,1.8,700,600,100,0.26,40200,35000,2375,45,1205,1120,0,2375,170,2150,45,0,2365,125,2375,2215,70,2365,45,2325,2365,100,2265,2365,0,1615,0,0,25,0,0,0,730,1870,425,435,1005,68.7,66.3,3.5,2335,2040,70,230,44520,38000,41840,35720,80600,68800,65,1060,205,395,265,120,70,740,250000,272000
1674,1700,1779,728,43.2,39.32,40.7,40.4,2.4,1700,705,490,70,10,40,80,0,0,15,1400,875,530,2.8,1.7,510,435,75,0.25,40000,34000,1700,55,830,815,0,1700,170,1510,20,0,1700,60,1700,1625,30,1700,40,1660,1700,55,1645,1700,0,1260,0,0,15,0,0,15,390,1400,360,355,680,70.7,67.9,4,1695,1535,30,125,45600,38320,42520,36000,87600,73600,50,840,225,350,180,65,20,535,300000,324000
1679,14751,14558,5786,2078,7.1,40.8,42.4,2.6,14700,5640,3895,245,425,50,1005,0,0,15,11905,7300,4610,3,1.8,4280,3610,675,0.27,50520,42040,14710,2090,2125,10385,110,14710,6735,6875,990,110,14600,3740,14710,11235,2540,14700,265,14435,14700,2545,12155,14700,40,9635,105,170,595,20,0,35,4095,11860,1660,3005,7190,68.8,63.2,8.1,14570,13510,350,710,52950,43280,51200,41640,107800,88100,2730,5630,1165,2170,1375,505,405,4935,400000,424800
1681,43268,38117,17260,595.5,72.65,40.2,40.8,2.5,42190,16715,8910,835,1045,410,5000,420,60,30,34720,20540,14180,3,1.8,11955,10050,1910,0.27,51950,42800,42585,5760,8100,28140,590,42585,15485,23175,3365,555,41495,13930,42585,30375,9130,42170,470,41700,42170,12295,29875,42170,155,26505,1445,325,2805,1500,0,90,9340,33625,5335,8370,19920,69.6,64.7,7.2,41725,36475,1995,3250,51800,42640,49720,40800,100300,82700,9680,16645,4500,5625,3995,1360,1165,12225,400000,440800
1682,1361,1341,494,983,1.38,42.8,46.4,2.8,1360,485,465,10,0,10,0,0,0,0,1135,785,355,3,1.9,425,390,35,0.33,54000,42000,1365,115,245,995,5,1365,400,880,75,5,1335,300,1365,1090,200,1365,0,1355,1365,300,1060,1360,0,915,35,15,45,75,0,10,265,1145,155,200,785,62,55.9,9.9,1345,1270,0,65,69400,53700,73400,56200,160000,124000,215,465,135,130,115,55,35,460,600000,648000
1685,22354,19917,7848,334.3,66.86,38.9,40.8,2.9,22350,7750,7010,65,160,95,365,5,10,50,17830,12110,5720,3.1,1.9,6740,6005,735,0.31,59850,47800,22355,2955,3175,16085,140,22355,10330,11060,840,130,22270,3960,22355,18680,2490,22350,255,22095,22350,2405,19945,22350,90,14455,100,410,210,300,0,45,6735,17830,2215,4190,11425,72.2,67.9,6.1,22170,20210,405,1555,63800,49920,62600,48640,140600,110100,2725,8370,1720,2790,2270,930,660,7180,500000,557500
1687,947,922,443,11.2,84.59,43.6,46.4,2.3,940,405,390,0,0,5,10,0,0,0,800,470,325,2.8,1.8,270,230,40,0.26,38800,33600,945,25,490,435,0,945,85,845,15,0,990,35,945,900,20,995,15,980,995,10,990,995,0,770,0,0,0,0,0,0,205,820,195,220,415,65.2,62.8,3.7,990,890,0,95,38200,32100,37800,32800,74800,63000,25,415,65,125,95,75,60,290,276000,288000
1688,978,898,389,37.5,26.06,42.1,44,2.6,980,380,375,5,5,0,0,0,0,0,815,570,245,2.8,1.8,310,285,25,0.27,41000,34500,980,35,375,570,5,980,170,790,15,5,970,75,980,915,40,975,0,975,980,50,925,975,0,635,0,0,0,0,0,10,310,815,155,205,460,69.9,66.9,4.4,965,820,35,110,46700,38500,43200,36100,95600,80000,65,385,60,75,145,60,50,365,332000,364000
1689,7854,7777,3496,79.2,99.2,44.1,46.4,2.3,7650,3310,2420,155,85,135,445,5,30,30,6580,3950,2635,2.8,1.8,2280,1930,350,0.31,45300,38200,7760,510,2515,4715,15,7760,1860,5690,200,15,7630,725,7760,7045,410,7650,115,7535,7645,330,7320,7650,10,5185,0,50,25,0,0,20,2340,6375,1080,1675,3620,64.5,59.8,7.5,7575,6880,185,505,52200,42760,48960,39840,96900,79300,580,3075,700,835,840,415,295,2555,348000,400000
1690,582,580,283,71.9,8.09,45.1,50,2.3,585,255,245,0,0,5,0,0,0,0,500,280,220,2.8,1.8,160,140,20,0.27,36000,31000,580,20,205,350,0,580,85,490,5,0,525,40,580,555,15,525,30,500,525,0,520,530,0,395,0,0,0,0,0,0,135,470,115,125,230,62.8,58.5,6.8,525,465,20,35,40600,34600,38600,33000,79500,68000,15,215,45,50,75,20,30,195,300000,340000
1691,45276,44008,19396,642.1,70.51,43.4,44.8,2.3,44275,18960,10125,1400,210,675,6190,320,35,5,37725,21640,16080,2.8,1.8,12905,10640,2265,0.27,45600,38440,45000,745,21105,22935,225,45000,2810,40700,1285,210,44060,6515,45000,39640,3920,44270,790,43480,44270,4920,39350,44270,250,30155,30,85,1665,30,10,95,11955,36725,7050,9050,20620,64.8,60.9,6,43885,40280,1465,2135,49360,41120,47440,39280,93000,77500,4420,18365,5055,6600,4245,1400,1065,13095,348000,354400
1692,17915,17496,7463,2947.8,6.08,41.2,42.4,2.4,17600,7270,4265,525,285,215,1815,130,30,0,14650,8525,6130,2.9,1.8,5160,4210,950,0.28,47920,40080,17870,775,6590,10430,80,17870,2725,14330,745,75,17500,3150,17870,15365,1775,17595,335,17260,17595,1945,15650,17595,35,10870,20,65,655,0,10,95,5845,14335,2235,3290,8810,68.5,64.2,6.3,17395,15640,530,1230,52550,42920,52200,42280,100700,82300,2210,6910,1620,2170,1705,690,730,5135,300000,336400
1693,19797,18074,7642,2267.4,8.73,37.6,39.2,2.6,19755,7505,5410,310,170,165,1255,0,15,180,15135,9935,5200,3,1.8,5750,4935,820,0.25,55800,46040,19790,305,9100,10300,85,19790,1290,17730,685,85,19650,3305,19790,17165,1960,19750,375,19380,19750,2480,17280,19750,25,12735,100,45,980,0,0,55,5805,15100,2415,3425,9260,72.1,68.3,5.2,19515,17655,575,1285,55600,45640,53450,43600,108100,88800,2540,7990,1770,2415,2200,910,690,6690,344000,357200
1696,3968,3824,1683,69.6,56.99,43.9,46.4,2.4,3895,1615,1425,25,5,65,70,0,35,0,3290,2105,1185,2.8,1.8,1175,1035,135,0.31,41600,35800,3935,70,1815,2035,10,3935,260,3620,40,10,3890,245,3935,3750,90,3895,325,3570,3895,45,3850,3895,10,2550,0,0,0,0,0,15,1315,3215,515,775,1925,65,60.5,6.7,3860,3660,45,155,54300,43840,50120,40320,106500,86300,85,1605,325,560,415,160,140,1295,376000,403600
1702,14090,13958,5340,1318.7,10.68,42.9,46.4,2.7,14070,5250,4230,50,215,70,670,0,5,0,11620,7590,4030,3,1.9,4250,3760,490,0.33,61400,46900,14090,515,3575,9920,80,14090,2570,10930,520,70,13975,3155,14090,11760,1725,14070,235,13840,14070,1450,12620,14070,25,9800,0,70,290,0,0,30,3845,11600,1130,2260,8215,64.9,60.6,6.5,13980,12910,240,830,67600,51650,67800,51080,144600,110600,1830,4925,1040,1705,1195,490,495,4630,552000,598000
1703,9502,9352,3437,1609.9,5.9,40.7,42.4,2.8,9500,3390,2990,85,155,0,160,0,0,0,7660,5310,2350,3,1.9,2940,2635,300,0.34,76800,55000,9500,205,2600,6670,25,9500,1135,8020,325,25,9465,1895,9500,8175,970,9500,55,9440,9500,950,8550,9500,55,6415,0,25,295,0,0,10,2680,7655,635,1420,5600,67.2,62.2,7.5,9420,8710,105,610,76700,56500,76100,56000,168400,124400,1100,3320,535,1295,830,395,275,3315,500000,551500
1704,10159,9636,4370,2327.8,4.36,40.2,41.2,2.4,10045,4260,2150,325,220,215,1335,5,5,0,8240,4560,3675,2.9,1.7,2895,2265,635,0.27,49640,41560,10160,105,4770,5255,25,10160,590,9240,305,25,10020,2205,10160,8720,1055,10045,120,9925,10045,1575,8475,10045,30,6760,10,0,420,10,0,20,2790,8125,1425,1915,4780,71.6,67.1,6.3,9955,8900,315,740,51400,42480,49400,40800,95000,78600,1450,4615,790,1685,1270,480,385,3195,314000,340400
1705,15221,14421,6005,162.9,93.44,39.6,39.6,2.5,14510,5885,3730,335,25,255,1510,0,15,5,12360,7215,5150,2.9,1.8,4260,3525,730,0.25,42960,37000,14590,75,9300,5200,20,14590,375,14075,120,15,14495,945,14590,13880,425,14510,260,14255,14510,635,13875,14515,25,9350,0,0,145,0,0,25,4950,11660,2775,2780,6110,68.6,64.4,6.2,14355,12695,580,1080,46440,39240,44240,37200,89400,75600,515,6500,1290,1695,1975,815,730,3995,300000,305600
1706,61108,50513,25514,126.2,484.09,37.6,37.2,2.5,60850,24795,13385,870,140,3615,6575,150,60,0,48490,30025,18465,2.9,1.8,17880,14900,2975,0.27,49600,40920,61040,520,32105,28245,175,61040,2205,57785,880,170,60670,5235,61040,56970,2765,60850,1020,59830,60850,3985,56865,60850,225,38855,45,50,1140,0,0,75,20430,48245,8640,11160,28445,73.7,69.7,5.4,60085,52455,2860,4775,53350,43560,50920,41560,101500,83000,3350,28125,5830,10940,6790,2465,2100,16185,400000,413600
1708,80213,74346,38776,889.5,90.18,44.3,45.2,2.1,77880,37375,13895,1565,650,4155,15520,1340,220,20,67760,35200,32555,2.7,1.7,21725,17315,4410,0.29,40440,34680,79065,355,47780,30675,250,79065,1735,76235,865,230,77755,6310,79065,74270,3270,77880,1385,76495,77880,4960,72920,77880,180,51465,25,35,1475,0,0,280,24415,65475,15255,15750,34465,60.2,55.9,7.1,77160,66050,5000,6115,44720,37840,42080,35520,76600,64800,4545,31960,10720,10115,5900,2805,2410,19060,300000,310800
1710,13692,13002,5722,399.3,34.29,42.4,44.8,2.5,13620,5530,4505,175,20,260,550,5,15,0,11210,7365,3845,2.8,1.8,4220,3660,560,0.28,55200,44800,13635,45,6525,7060,5,13635,400,13125,105,5,13625,720,13635,13150,250,13620,215,13405,13620,165,13455,13620,10,8735,0,0,0,0,0,10,4850,11140,1520,2620,6995,66.3,62.2,6.2,13525,12145,300,1080,56950,45680,56350,45160,112400,90200,380,5730,1320,2130,1245,560,470,4690,348000,383600
1711,10669,9113,5597,89.3,119.5,42.2,44.4,2.3,10650,4685,4275,60,10,280,40,5,0,10,8895,5800,3095,2.7,1.7,3265,2885,380,0.31,49240,39160,10660,75,5495,5085,5,10660,475,10090,85,5,10640,655,10660,10235,260,10650,180,10470,10650,175,10475,10650,0,6520,0,10,45,0,0,20,4060,8880,1285,2015,5580,67.6,62.8,7.2,10560,8985,395,1180,52700,42640,51450,41520,98500,79600,450,4630,660,1595,1210,610,545,3965,324000,374000
1712,3053,3020,1490,31.3,97.69,45.6,49.2,2.3,3010,1330,1110,40,20,60,45,0,25,30,2580,1575,1010,2.7,1.7,910,780,130,0.28,40800,34000,3035,65,1555,1410,5,3035,250,2750,30,5,3010,110,3035,2915,60,3010,30,2980,3010,45,2965,3010,0,2335,0,0,15,0,0,10,650,2615,520,750,1340,59.5,56.4,5.5,2985,2800,45,135,42760,36400,40640,34360,78000,66400,105,1220,325,415,235,125,120,1025,250000,269500
1713,14100,12862,6862,129.8,108.66,47.1,50.4,2.1,13365,6535,3230,195,120,675,2250,0,60,5,12105,6005,6095,2.6,1.7,3775,2930,840,0.3,37680,32760,13820,425,7200,6185,10,13820,1455,12195,165,10,13345,400,13820,13130,230,13360,300,13060,13360,205,13155,13360,0,9625,0,10,0,0,0,80,3630,11365,3410,2975,4980,53.5,49.3,8,13190,11165,895,1130,41760,35680,38880,33160,70800,60450,320,4935,2220,870,885,515,445,3330,250000,265200
1714,2283,1904,1615,25.4,90.04,49.2,54.8,2,2285,1125,1110,10,0,5,0,0,0,0,2050,1300,750,2.5,1.6,710,645,65,0.33,48200,39800,2280,140,885,1255,5,2280,465,1790,25,5,2280,220,2280,2150,70,2280,105,2180,2280,0,2275,2280,0,1600,0,20,0,0,0,0,660,2035,330,485,1220,55.5,51.6,6.6,2265,1830,55,380,49960,41360,47680,39000,89200,73800,150,815,95,295,185,110,130,1010,300000,334000
1715,1721,1567,950,29.3,58.73,44.6,48,2.3,1710,755,725,0,0,25,0,0,0,5,1475,965,505,2.7,1.7,535,475,55,0.33,64000,50400,1715,120,700,900,0,1715,315,1375,25,0,1835,115,1715,1620,55,1840,40,1800,1840,15,1830,1840,0,1040,0,0,0,0,0,0,790,1535,245,400,885,56,51.5,8.1,1815,1605,50,160,47360,38880,45960,37480,92400,75800,70,645,105,215,170,80,80,685,300000,351000
1723,14010,12919,8002,117.1,119.67,48.4,53.6,2,13740,6895,4065,335,335,780,1320,5,50,15,12260,6880,5380,2.6,1.7,4020,3410,610,0.33,49200,41320,13825,180,5675,7965,10,13825,850,12805,170,10,13745,1280,13825,13125,365,13765,240,13525,13765,340,13430,13765,35,8900,15,65,15,0,0,25,4710,12050,1810,2700,7540,59.8,54.4,9,13655,11605,605,1440,52050,42760,49160,40160,89800,73700,890,5125,1470,1675,810,530,640,4760,324000,378400
1724,3476,2950,2385,142.7,24.36,51.7,58,1.9,3455,1820,845,115,175,145,515,0,25,0,3140,1910,1225,2.4,1.6,1075,940,135,0.37,52300,42600,3480,60,1155,2255,5,3480,260,3175,40,5,3455,360,3480,3265,115,3455,50,3405,3455,70,3385,3455,0,2320,0,0,10,0,0,0,1105,3155,330,710,2115,56.7,50.1,11.7,3450,2945,135,380,56800,45280,56950,44720,96800,77200,230,1205,375,320,235,115,160,1365,368000,404800
1725,3862,3611,2232,156.7,24.65,47.4,53.2,2.2,3860,1790,1630,35,0,100,20,0,5,0,3335,2335,1005,2.6,1.7,1280,1160,120,0.39,74800,55800,3865,85,1240,2530,5,3865,360,3450,45,5,3855,330,3865,3625,140,3865,80,3780,3865,95,3765,3860,15,2340,0,75,15,0,0,0,1415,3300,230,685,2380,62.4,58.3,6.6,3835,3290,85,460,79600,57550,70800,52950,144200,104300,315,1460,255,500,310,190,195,1540,420000,528000
1727,4678,4145,2762,83.6,55.96,48.4,54.4,2.1,4680,2210,1840,40,20,155,100,0,30,25,4090,2645,1440,2.6,1.7,1485,1315,170,0.38,57800,45200,4680,265,1135,3270,5,4680,945,3630,100,0,4675,485,4680,4295,210,4675,40,4640,4675,135,4545,4675,20,3025,0,40,0,0,0,20,1570,4020,450,940,2630,59.3,54.9,7.8,4650,3895,175,580,62050,48200,58950,45080,109900,85400,395,1690,520,455,295,155,260,1830,400000,484000
1730,3824,3509,3730,28.2,135.8,51.8,58,1.9,3785,2040,1870,55,10,30,70,0,0,5,3455,2035,1415,2.4,1.6,1150,1010,140,0.39,55900,44900,3825,90,1520,2215,5,3825,365,3430,25,5,3765,415,3825,3630,130,3770,50,3715,3770,95,3675,3770,0,2550,0,25,0,0,0,0,1180,3430,555,800,2075,53.5,47.4,11.4,3725,3085,135,510,53650,43640,53200,41960,88300,71800,270,1210,195,355,280,160,215,1710,300000,397600
1732,5558,4917,3227,130.3,42.66,46.8,50.4,2.1,5505,2670,2030,40,20,410,130,0,5,30,4710,2655,2060,2.6,1.7,1590,1310,285,0.31,42100,36100,5555,70,2415,3060,10,5555,330,5145,70,5,5500,670,5555,5205,205,5510,100,5410,5510,80,5425,5510,0,3160,0,30,25,0,0,30,2265,4630,580,950,3095,59.1,52.3,11.5,5465,4660,230,570,47800,39920,45360,37600,82000,68600,430,2010,615,685,390,160,155,1990,300000,331200
1735,11211,10223,6767,86.8,129.1,49.3,55.2,2,10850,5510,2695,120,195,1030,1410,0,25,35,9825,5165,4665,2.6,1.7,3120,2540,585,0.32,38200,32360,11090,145,6370,4570,0,11090,615,10385,85,0,10845,750,11090,10655,255,10850,235,10610,10850,215,10630,10850,30,7235,0,95,20,0,0,50,3425,9465,2200,2270,4995,54.6,49.3,9.7,10770,8975,705,1090,44120,36960,41280,34600,74700,62550,485,4025,2180,810,610,165,260,3175,278000,321600
1740,578,563,402,9.1,63.45,48.2,53.2,2,575,290,270,0,0,10,0,0,5,0,515,295,220,2.6,1.8,170,145,30,0.3,41000,36500,580,55,135,385,0,580,225,340,10,0,590,45,580,535,25,590,15,575,590,0,585,590,0,335,0,0,0,0,0,0,250,530,120,120,285,47.2,41.5,16,585,535,0,45,43600,36600,40600,34200,72000,60400,60,200,50,85,30,20,10,250,276000,296000
1741,863,868,527,15.2,56.72,49.5,54.8,2,840,430,360,5,10,30,20,0,5,0,755,405,350,2.6,1.9,235,200,40,0.27,44400,37200,860,10,500,350,0,860,30,830,0,0,825,35,860,835,10,825,35,790,825,0,820,825,0,570,0,0,0,0,0,0,250,720,185,175,355,61.8,52.8,13.5,825,775,0,45,45100,37700,42400,35600,70400,58600,0,345,100,130,70,10,35,330,200000,265000
1745,750,744,822,5.9,126.7,49.7,54.8,1.9,750,395,375,5,0,0,5,0,0,0,680,390,295,2.4,1.6,225,190,35,0.28,41600,35600,750,15,420,315,0,750,40,710,5,0,755,50,750,725,20,750,20,740,750,0,750,750,0,495,0,0,0,0,0,0,245,690,140,180,370,54.3,49.3,8,745,630,10,105,39600,34200,37200,32200,68400,59000,50,300,30,70,110,45,45,345,200000,261000
1747,1527,1337,1229,12,127.37,46.9,54,2.1,1530,745,625,20,20,35,40,0,5,0,1320,875,450,2.5,1.8,475,435,40,0.31,42000,36000,1530,25,760,740,0,1530,110,1405,10,0,1525,85,1530,1480,35,1525,25,1500,1525,30,1500,1530,0,1125,0,0,0,0,0,0,400,1335,220,350,760,61.4,51.7,15.9,1520,1380,25,115,48520,39920,47440,39400,86400,71200,60,520,145,195,85,35,65,625,274000,348000
1750,1421,1205,1638,5.2,274.92,56.6,62,1.8,1395,770,735,0,0,5,15,0,0,5,1320,820,500,2.3,1.7,435,400,35,0.33,47400,40400,1415,20,795,600,0,1415,95,1310,5,0,1395,110,1415,1365,20,1395,80,1315,1395,0,1395,1395,0,1175,0,0,0,0,0,0,220,1285,195,385,710,42.8,36.6,13.6,1390,1220,20,155,46500,39000,43700,36400,77200,64800,40,390,140,65,70,75,35,660,278000,336000
1752,1730,1558,1924,2,849.1,57.7,62.4,1.8,1695,930,855,5,5,10,25,0,5,35,1630,1045,580,2.3,1.6,540,505,35,0.3,38800,33400,1705,20,1000,685,10,1705,70,1625,10,10,1695,35,1705,1680,15,1690,100,1590,1690,0,1690,1690,0,1375,0,0,0,0,0,0,310,1585,390,375,820,40.7,37.2,8.5,1685,1540,0,145,41360,34920,41120,34600,69600,58700,30,465,220,45,60,60,80,760,250000,270500
1754,445,435,458,6.2,71.73,55.7,62.8,1.8,445,245,245,0,0,0,0,0,0,0,405,245,165,2.4,1.6,140,120,15,0.37,32000,29000,445,0,275,170,0,445,15,430,0,0,495,20,445,440,5,495,25,470,495,10,490,495,0,365,0,0,0,0,0,0,125,440,130,110,200,35.2,31.8,12.9,490,475,0,0,36800,32400,36200,31300,56000,49600,10,110,20,20,45,0,20,250,200000,272000
1758,4631,4322,3082,10.3,451.43,51.8,58,1.9,4455,2325,1700,55,10,190,365,10,0,0,4140,2355,1785,2.5,1.7,1330,1145,180,0.29,39200,34500,4465,10,3200,1255,0,4465,95,4355,10,0,4460,175,4465,4390,40,4465,445,4020,4465,55,4405,4465,0,3410,0,0,0,0,0,0,1035,3960,1035,945,1975,44.6,40.7,8.8,4445,3845,245,355,39600,34280,37200,32240,66000,57100,80,1475,680,370,165,105,150,1605,200000,229800
1759,1094,1150,997,6.8,161.42,53.7,58.4,1.8,890,505,485,5,0,10,0,0,0,5,1025,505,520,2.4,1.6,260,235,25,0.31,43600,34800,890,5,530,350,0,890,50,830,10,0,890,95,890,845,35,890,20,865,890,0,880,890,0,735,0,0,0,0,0,0,155,840,170,275,395,50,38.1,23.8,885,730,0,125,39800,33700,39900,32900,65200,55200,55,275,80,75,35,45,40,450,200000,247000
1760,899,791,880,2.7,334.82,54.1,61.2,1.8,900,485,450,0,0,15,15,0,0,0,830,480,350,2.4,1.7,260,240,25,0.29,40000,35600,900,5,640,260,0,900,25,870,5,0,900,20,900,885,10,900,60,840,900,0,900,900,0,705,0,0,0,0,0,0,190,830,260,210,360,45.2,36.1,21.3,885,770,15,95,37300,33400,34200,29900,62800,56200,10,265,70,70,35,35,55,435,174000,203000
1762,1039,942,876,3.5,298.64,51.3,58,2,1035,510,490,10,0,5,0,0,5,0,915,605,310,2.5,1.8,340,295,40,0.3,34400,31000,1040,5,740,290,0,1040,30,1010,0,0,1045,45,1040,1010,15,1045,85,960,1045,0,1045,1045,0,650,0,0,0,0,0,0,390,910,250,240,420,41.8,36.3,13.2,1040,915,30,90,37400,32700,37200,31900,64400,56400,15,320,20,145,100,25,30,460,200000,234000
1764,14180,14116,7223,24.1,587.42,46.2,48.8,2.1,13700,6700,4070,180,40,675,1575,0,65,90,12160,6690,5470,2.7,1.7,3940,3290,650,0.29,37000,32440,13970,10,11055,2900,5,13970,115,13825,20,5,13690,300,13970,13780,105,13705,655,13045,13705,130,13575,13705,0,10420,0,0,0,0,0,20,3250,11690,3520,2155,6015,58.7,54.6,6.9,13585,11840,1090,650,42440,36200,40040,34240,72800,62150,160,5830,3690,1415,305,185,235,4130,200000,221400
1767,581,576,382,4.2,138.16,48.9,55.6,2.1,580,280,260,0,5,5,10,0,0,5,510,335,180,2.5,1.5,185,165,20,0.27,33500,30400,580,0,445,140,0,580,10,565,5,0,605,20,580,565,0,610,30,580,610,10,600,610,0,470,0,0,0,0,0,0,125,525,215,100,200,52.4,44.8,14.5,600,570,20,0,37400,33400,32600,29000,67500,60000,20,215,75,35,55,10,30,255,140000,168000
1780,453,431,280,36.2,12.52,52.6,58.8,1.9,445,235,210,5,0,0,10,0,5,0,410,230,180,2.5,1.5,130,115,20,0.31,30400,27600,445,5,245,195,0,445,15,430,5,0,485,10,445,420,10,485,0,485,485,0,485,485,0,345,0,0,0,0,0,0,135,425,115,105,215,50.6,40,18.6,480,430,15,40,38400,33000,39200,34200,63600,54800,0,140,40,15,40,25,25,205,200000,250000
1785,2153,2101,1101,35.2,61.13,46.7,51.6,2.1,2145,1020,720,80,15,50,135,5,10,0,1840,1085,760,2.6,1.7,640,535,105,0.29,35800,31900,2155,20,1240,890,0,2155,75,2055,20,0,2135,85,2155,2085,30,2140,75,2065,2140,40,2100,2140,0,1600,0,0,0,0,0,15,530,1835,490,445,900,58.6,53.4,9.3,2120,1885,55,180,39680,34480,38000,33040,69400,60300,50,835,345,195,160,75,70,690,200000,263000
1787,3084,2818,1510,463.8,6.65,41.7,41.6,2.2,3050,1425,740,180,15,145,340,0,5,0,2525,1385,1145,2.7,1.8,875,680,190,0.27,42600,36000,3080,40,1725,1310,0,3080,110,2945,20,0,3050,60,3080,2990,25,3050,145,2905,3050,25,3020,3050,0,2235,0,0,10,0,0,0,800,2515,835,700,980,61.2,54.7,10.4,3010,2565,185,260,42280,36360,40600,34640,72500,62350,25,1225,215,450,295,130,140,915,200000,219200
1788,446,415,194,7.2,62.14,43.2,46,2.5,445,175,165,0,0,10,5,0,0,0,380,230,145,2.8,1.8,135,115,20,0.24,32000,28000,445,5,240,195,5,445,45,395,5,5,410,35,445,420,15,415,0,415,415,0,415,415,0,300,0,0,0,0,0,0,115,350,75,60,220,57.1,47.1,17.5,415,375,0,40,36200,31300,35200,30600,75000,65000,15,145,40,60,25,10,10,125,200000,240000
1793,461,369,476,1.6,289.52,50,55.6,2,460,230,225,0,0,0,0,0,0,0,415,270,140,2.5,1.9,140,130,10,0.31,63000,50000,465,85,105,275,0,465,160,295,10,0,460,35,465,440,5,460,25,435,460,10,455,460,0,310,0,0,0,0,0,0,145,425,90,145,185,54.1,51.8,4.3,465,415,0,40,49000,40400,49600,39800,89000,73500,15,160,0,35,75,35,15,200,300000,320000
1794,1112,985,954,4.5,246.12,53.5,60.4,1.9,1110,590,555,5,0,10,10,0,0,5,1015,605,410,2.4,1.5,340,295,40,0.28,40000,35200,1115,15,565,535,0,1115,50,1050,5,0,1110,65,1115,1075,5,1110,100,1010,1110,20,1090,1110,15,805,0,0,0,0,0,0,290,1015,305,280,430,44.8,36.5,18.7,1105,1020,15,65,38900,33900,36500,31550,66000,57400,45,295,60,80,65,15,65,485,200000,236000
